Nombrebeca,Institucion,Aniobecariosconfirmados,Departamento,Carrera,Modalidad,Estrato Socioeconomico,Migracion
Beca 18,Universidad Privada Antenor Orrego,2025,Trujillo,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Posible migración
Beca 18,Universidad Privada Antenor Orrego,2025,Trujillo,Todas las carreras elegibles,EIB,Variable,Posible migración
Beca 18,Universidad Privada Antenor Orrego,2025,Trujillo,Todas las carreras elegibles,Protección,Variable,Posible migración
Beca 18,Universidad Privada Antenor Orrego,2025,Trujillo,Todas las carreras elegibles,CNA y PA,Variable,Posible migración
Beca 18,Universidad Privada Antenor Orrego,2025,Trujillo,Todas las carreras elegibles,FF.AA.,Variable,Posible migración
Beca 18,Universidad Privada Antenor Orrego,2025,Trujillo,Todas las carreras elegibles,Repared,Víctimas de violencia,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,EIB,Variable,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,Protección,Variable,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,CNA y PA,Variable,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,FF.AA.,Variable,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Todas las carreras elegibles,Repared,Víctimas de violencia,Posible migración
Beca 18,Universidad Privada Antenor Orrego,2025,Trujillo,Según modalidad,Ordinaria,Variable según modalidad,Posible migración
Beca 18,Universidad César Vallejo,2025,Trujillo,Según modalidad,Ordinaria,Variable según modalidad,Posible migración
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,EIB,Variable,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,Protección,Variable,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,CNA y PA,Variable,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,FF.AA.,Variable,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Internacional
Beca 18,Universidad Privada del Norte,2025,Trujillo/Lima,Según modalidad,Ordinaria,Variable según modalidad,Internacional
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,EIB,Variable,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Protección,Variable,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,CNA y PA,Variable,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,FF.AA.,Variable,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Todas las carreras elegibles,Repared,Víctimas de violencia,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Según modalidad,Ordinaria,Variable según modalidad,Posible migración
Beca 18,Universidad Nacional Intercultural de la Amazonía,2025,Ucayali,Según modalidad,EIB,Variable según modalidad,Posible migración
Beca Fundación Romero,Fundación Romero,2025,Nacional,Estudios superiores,Variable,No especificado,Nacional - Sin especificar
Beca Generación Bicentenario,PRONABEC,2025,Nacional,Maestrías y Doctorados,Presencial en el extranjero,No especificado,Nacional - Sin especificar
Beca Perú,Universidad Privada en Arequipa,2025,Arequipa,Pregrado,Presencial,Variable según universidad,Posible migración
Beca Perú,Universidad Andina del Cusco (UAC),2025,Cusco,Pregrado,Presencial,Variable según universidad,Posible migración
Beca Perú,Universidad Privada en Huánuco,2025,Huánuco,Pregrado,Presencial,Variable según universidad,Internacional
Beca Perú,Universidad Privada en Junín,2025,Junín,Pregrado,Presencial,Variable según universidad,Posible migración
Beca Perú,Universidad Privada en La Libertad,2025,La Libertad,Pregrado,Presencial,Variable según universidad,Internacional
Beca Perú,Universidad Privada en Lambayeque,2025,Lambayeque,Pregrado,Presencial,Variable según universidad,Posible migración
Beca Perú,Pontificia Universidad Católica del Perú (PUCP),2025,Lima,Pregrado,Presencial,Variable según universidad,Lima - Sin migración
Beca Perú,Universidad Peruana de Ciencias Aplicadas (UPC),2025,Lima,Pregrado,Presencial,Variable según universidad,Lima - Sin migración
Beca Perú,Universidad Antonio Ruiz de Montoya (UARM),2025,Lima,Pregrado,Presencial,Variable según universidad,Lima - Sin migración
Beca Perú,PRONABEC (coordinación),2025,Nacional,Universitario Privado,Presencial,No especificado,Nacional - Sin especificar
Beca Perú,Universidad Privada en Piura,2025,Piura,Pregrado,Presencial,Variable según universidad,Posible migración
Beca Perú,Universidad Privada en Puno,2025,Puno,Pregrado,Presencial,Variable según universidad,Posible migración
Beca Perú,Universidad Privada en San Martín,2025,San Martín,Pregrado,Presencial,Variable según universidad,Internacional
Beca Presidente de la República,PRONABEC,2025,Nacional,Maestrías y Doctorados,Nacional e Internacional,No especificado,Nacional - Sin especificar
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Animación Digital,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Diseño Gráfico,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Marketing,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Arequipa,Publicidad y Medios Digitales,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Administración de Negocios Bancarios y Financieros,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Administración de Servicios de Hostelería y Restaurantes,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Desarrollo de Sistemas de Información,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Diseño de Modas,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Diseño Gráfico y Multimedia,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Diseño y Decoración de Interiores,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Gastronomía,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Gestión Administrativa,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Guía Oficial de Turismo,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado del Sur,2025,Arequipa,Marketing,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,EEST Privada Khipu,2025,Cusco,Administración de Empresas,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,EEST Privada Khipu,2025,Cusco,Administración de Hoteles y Restaurantes,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Desarrollo de Sistemas de Información,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Gastronomía,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Guía Oficial de Turismo,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Administración de Negocios Bancarios y Financieros,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Contabilidad,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Khipu,2025,Cusco,Marketing,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado Cumbre,2025,Lambayeque,Gastronomía,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Administración de Empresas,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Administración de Servicios de Hostelería y Restaurantes,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Contabilidad,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Enfermería Técnica,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Farmacia Técnica,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Fisioterapia y Rehabilitación,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Gastronomía,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Desarrollo de Sistemas de la Información,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Diseño Publicitario,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,IES Privado de Emprendedores ISAG,2025,Lambayeque,Traducción e Interpretación de Idiomas,Presencial,Estudiantes de institutos técnicos,Posible migración
Beca Tec,EEST Privada ADEX,2025,Lima,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada ADEX,2025,Lima,Gestión Administrativa,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada ADEX,2025,Lima,Gestión Logística,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada ADEX,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Corriente Alterna,2025,Lima,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Corriente Alterna,2025,Lima,Diseño Gráfico,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Corriente Alterna,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Administración de Negocios Bancarios y Financieros,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Administración de Negocios Internacionales,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Contabilidad,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Desarrollo de Sistemas de Información,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Diseño Gráfico Visual,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Gestión Administrativa,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Gestión de Recursos Humanos,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada IDAT,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Animación Digital,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Cinematografía,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Comunicación Audiovisual,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Diseño de Interiores,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Diseño de Videojuegos y Entretenimiento Digital,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Diseño Gráfico,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Fotografía e Imagen Digital,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Marketing,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,EEST Privada Toulouse Lautrec,2025,Lima,Publicidad y Medios Digitales,Presencial,Estudiantes de institutos técnicos,Lima - Sin migración
Beca Tec,PRONABEC,2025,Nacional,Técnico Superior y Técnico-Productivo,Presencial únicamente,No especificado,Nacional - Sin especificar
Beca Vocación de Maestro,MINEDU,2025,Nacional,Estudios de Educación,Presencial,Variable,Nacional - Sin especificar
Beca de Formación en Servicio,MINEDU,2025,Nacional,Formación Continua,Presencial/Virtual,No especificado,Nacional - Sin especificar
Becas CONCYTEC,CONCYTEC,2025,Nacional,Estudios de posgrado en ciencia y tecnología,Nacional/Internacional,No especificado,Nacional - Sin especificar
Becas Chevening,University of Oxford,2025,Reino Unido,Maestrías y Doctorados,Internacional - Maestría,Profesionales con liderazgo,Internacional
Becas Chevening,University of Cambridge,2025,Reino Unido,Maestrías y Doctorados,Internacional - Maestría,Profesionales con liderazgo,Internacional
Becas Chevening,Imperial College London,2025,Reino Unido,Maestrías y Doctorados,Internacional - Maestría,Profesionales con liderazgo,Internacional
Becas Chevening,Gobierno del Reino Unido,2025,Reino Unido,Maestrías de un año en Reino Unido,Presencial en Reino Unido,No especificado,Internacional
Becas China (CSC),Gobierno de China,2025,China,Estudios en universidades chinas,Presencial en China,No especificado,Internacional
Becas Corea del Sur (GKS),Gobierno de Corea del Sur,2025,Corea del Sur,Pregrado y posgrado en Corea del Sur,Presencial en Corea del Sur,No especificado,Internacional
Becas DAAD,Gobierno de Alemania,2025,Alemania,Estudios en Alemania,Presencial en Alemania,No especificado,Internacional
Becas Erasmus+,Unión Europea,2025,Países de la Unión Europea,Estudios e intercambios en Europa,Presencial en Europa,No especificado,Internacional
Becas Fulbright,Harvard University,2025,Estados Unidos,Maestrías y Doctorados,Internacional - Posgrado,Profesionales destacados,Internacional
Becas Fulbright,Stanford University,2025,Estados Unidos,Maestrías y Doctorados,Internacional - Posgrado,Profesionales destacados,Internacional
Becas Fulbright,MIT,2025,Estados Unidos,Maestrías y Doctorados,Internacional - Posgrado,Profesionales destacados,Internacional
Becas Fulbright,Gobierno de Estados Unidos,2025,Estados Unidos,Maestrías y doctorados en EE.UU.,Presencial en Estados Unidos,No especificado,Internacional
Becas Fundación Telefónica,Fundación Telefónica,2025,Nacional,Capacitación y estudios tecnológicos,Presencial/Virtual,No especificado,Nacional - Sin especificar
Becas SERNANP,SERNANP,2025,Nacional,Estudios relacionados con áreas naturales protegidas,Variable,No especificado,Nacional - Sin especificar
Becas del Gobierno Francés,Gobierno de Francia,2025,Francia,Estudios en Francia,Presencial en Francia,No especificado,Internacional
Becas del Gobierno Japonés (MEXT),Gobierno de Japón,2025,Japón,"Pregrado, posgrado e investigación en Japón",Presencial en Japón,No especificado,Internacional
Crédito Educativo,PRONABEC,2025,Nacional,Estudios Superiores,Préstamo con condiciones preferenciales,No especificado,Nacional - Sin especificar
