NombreBeca,Institucion,AnioBecariosConfirmados,Departamento,Carrera,Modalidad,Estrato_socioeconomico,TipoUniversidad,Estado,Quintil,NotaMinima,Fuente,TipoInstitucion,Region,CodigoBeca,Ubicacion,Categoria,Cobertura,URL_Oficial,Migracion
Beca 18,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,4.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,4.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,4.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,4.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,4.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,1.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,3.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,3.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Privada de Tacna,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Privada de Tacna,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,3.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
